date,product_code,registration_no,company,company_en,company_raw,commodity,commodity_mn,product_type,grade,grade_mn,contract_type,bidders,start_price,deal_price,currency,price_unit,total_value,premium_pct,lots,quantity_t,quantity_source,quality
2025-05-28,FE03-2025052801,ECM-30,Монголросцветмет ТӨҮГ,Mongolrostsvetmet (ex-Erdenes Critical Minerals),Монголросцветмет ТӨҮГ /Эрдэнэс критикал минералс ТӨҮГ/,Iron ore,Төмөр,Хүдэр,Iron ore Fe 52%,Fe-52% Төмрийн хүдэр,Форвард,3,61.0,63.0,USD,тонн,415800.0,3.28,2.0,6600.0,reported,H20 0.5-1.0% | A1203 1%-3% | S 0.02%-0.05% | Si02 5%-10% | Fe <52% | Ti02 0.01%-0.08% | P 0.01%-0.03%
2025-05-26,FE03-2025052601,ECM-29,Монголросцветмет ТӨҮГ,Mongolrostsvetmet (ex-Erdenes Critical Minerals),Монголросцветмет ТӨҮГ /Эрдэнэс критикал минералс ТӨҮГ/,Iron ore,Төмөр,Хүдэр,Iron ore Fe 52%,Fe-52% Төмрийн хүдэр,Форвард,2,61.0,62.5,USD,тонн,412500.0,2.46,2.0,6600.0,reported,H20 0.5-1.0% | A1203 1%-3% | S 0.02%-0.05% | Si02 5%-10% | Fe <52% | Ti02 0.01%-0.08% | P 0.01%-0.03%
2025-05-23,FE03-2025052301,ECM-27,Монголросцветмет ТӨҮГ,Mongolrostsvetmet (ex-Erdenes Critical Minerals),Монголросцветмет ТӨҮГ /Эрдэнэс критикал минералс ТӨҮГ/,Iron ore,Төмөр,Хүдэр,Iron ore Fe 52%,Fe-52% Төмрийн хүдэр,Форвард,5,59.0,65.0,USD,тонн,429000.0,10.17,2.0,6600.0,reported,H20 0.5-1.0% | A1203 1%-3% | S 0.02%-0.05% | Si02 5%-10% | Fe <52% | Ti02 0.01%-0.08% | P 0.01%-0.03%
2025-05-23,C02-2025052302,KH-25062,Хангад Эксплорэйшн ХХК,Khangad Exploration,Хангад Эксплорэйшн ХХК,Coal,Нүүрс,Баяжуулсан,Washed semi-soft coking coal,Баяжуулсан сул коксжих нүүрс,Форвард,4,600.0,605.0,CNY,тонн,7744000.0,0.83,2.0,12800.0,reported,"Ash (dry,%) ≤ 9.5% | Volatile matter | (dry, ash free basis,%) > 28.0% | Sulfur (dry, %) ≤ 0.85% | Total moisture | (as recieved,%) ≤ 10.0% | G index ≥65"
2025-05-22,FE03-2025052201,ECM-26,Монголросцветмет ТӨҮГ,Mongolrostsvetmet (ex-Erdenes Critical Minerals),Монголросцветмет ТӨҮГ /Эрдэнэс критикал минералс ТӨҮГ/,Iron ore,Төмөр,Хүдэр,Iron ore Fe 52%,Fe-52% Төмрийн хүдэр,Форвард,6,59.0,64.0,USD,тонн,422400.0,8.47,2.0,6600.0,reported,H20 0.5-1.0% | A1203 1%-3% | S 0.02%-0.05% | Si02 5%-10% | Fe <52% | Ti02 0.01%-0.08% | P 0.01%-0.03%
2025-05-20,FE03-2025052001,ECM-24,Монголросцветмет ТӨҮГ,Mongolrostsvetmet (ex-Erdenes Critical Minerals),Монголросцветмет ТӨҮГ /Эрдэнэс критикал минералс ТӨҮГ/,Iron ore,Төмөр,Хүдэр,Iron ore Fe 52%,Fe-52% Төмрийн хүдэр,Форвард,6,59.0,64.0,USD,тонн,422400.0,8.47,2.0,6600.0,reported,H20 0.5-1.0% | A1203 1%-3% | S 0.02%-0.05% | Si02 5%-10% | Fe <52% | Ti02 0.01%-0.08% | P 0.01%-0.03%
2025-05-19,FE03-2025051901,ECM-28,Монголросцветмет ТӨҮГ,Mongolrostsvetmet (ex-Erdenes Critical Minerals),Монголросцветмет ТӨҮГ /Эрдэнэс критикал минералс ТӨҮГ/,Iron ore,Төмөр,Хүдэр,Iron ore Fe 52%,Fe-52% Төмрийн хүдэр,Форвард,6,59.0,64.0,USD,тонн,422400.0,8.47,2.0,6600.0,reported,H20 0.5-1.0% | A1203 1%-3% | S 0.02%-0.05% | Si02 5%-10% | Fe <52% | Ti02 0.01%-0.08% | P 0.01%-0.03%
2025-05-16,FE3-2025051601,ECM-22,Монголросцветмет ТӨҮГ,Mongolrostsvetmet (ex-Erdenes Critical Minerals),Монголросцветмет ТӨҮГ /Эрдэнэс критикал минералс ТӨҮГ/,Iron ore,Төмөр,Хүдэр,Iron ore Fe 52%,Fe-52% Төмрийн хүдэр,Форвард,4,59.0,62.5,USD,тонн,412500.0,5.93,2.0,6600.0,reported,H20 0.5-1.0% | A1203 1%-3% | S 0.02%-0.05% | Si02 5%-10% | Fe <52% | Ti02 0.01%-0.08% | P 0.01%-0.03%
2025-05-16,C02-2025051602,KH-25060,Хангад Эксплорэйшн ХХК,Khangad Exploration,Хангад Эксплорэйшн ХХК,Coal,Нүүрс,Баяжуулсан,Washed semi-soft coking coal,Баяжуулсан сул коксжих нүүрс,Форвард,5,600.0,670.0,CNY,тонн,8576000.0,11.67,2.0,12800.0,reported,"Ash (dry,%) ≤ 9.5% | Volatile matter | (dry, ash free basis,%) > 28.0% | Sulfur (dry, %) ≤ 0.85% | Total moisture | (as recieved,%) ≤ 10.0% | G index ≥65"
2025-05-14,FE03-2025051401,ECM-21,Монголросцветмет ТӨҮГ,Mongolrostsvetmet (ex-Erdenes Critical Minerals),Монголросцветмет ТӨҮГ /Эрдэнэс критикал минералс ТӨҮГ/,Iron ore,Төмөр,Хүдэр,Iron ore Fe 52%,Fe-52% Төмрийн хүдэр,Форвард,3,59.0,61.0,USD,тонн,402600.0,3.39,2.0,6600.0,reported,H20 0.5-1.0% | A1203 1%-3% | S 0.02%-0.05% | Si02 5%-10% | Fe <52% | Ti02 0.01%-0.08% | P 0.01%-0.03%
2025-05-14,CU01-2025051401,EMC-05,Эрдэнэт Үйлдвэр ТӨҮГ,Erdenet Mining Corporation,Эрдэнэт Үйлдвэр ТӨҮГ,Copper,Зэс,Баяжмал,Copper concentrate (22.35% Cu),22.35%-ийн зэсийн агуулгатай баяжмал,Форвард,2,2087.41,2172.41,USD,тонн,9841017.0,4.07,5.0,4530.0,reported,Copper /Cu/ 22.35% | Silver /Ag/ 78 гр/тн | Arsenic /As/ <0.3% | Moisture 9.4% | Molybdenum /Мо/ <0.15% | Iron /Fe/ <30% | Zinc /Zn/ <0.7% | Lead /Pb/ <1.4% | Sulfur /S/ <37% | Gold /Au/ <0.3 гр/тн | Aluminum /Al/ <2.0%
2025-05-12,FE03-2025051201,ECM-20,Монголросцветмет ТӨҮГ,Mongolrostsvetmet (ex-Erdenes Critical Minerals),Монголросцветмет ТӨҮГ /Эрдэнэс критикал минералс ТӨҮГ/,Iron ore,Төмөр,Хүдэр,Iron ore Fe 52%,Fe-52% Төмрийн хүдэр,Форвард,2,59.0,59.5,USD,тонн,392700.0,0.85,2.0,6600.0,reported,H20 - 0.5-1.0% | A1203 - 1%-3% | S - 0.02%-0.05% | Si02 - 5%-10% | Fe - <52% | Ti02 - 0.01%-0.08% | P - 0.01%-0.03%
2025-05-09,C02-2025050902,KH-25058,Хангад Эксплорэйшн ХХК,Khangad Exploration,Хангад Эксплорэйшн ХХК,Coal,Нүүрс,Баяжуулсан,Washed semi-soft coking coal,Баяжуулсан сул коксжих нүүрс,Форвард,7,600.0,660.0,CNY,тонн,8448000.0,10.0,2.0,12800.0,reported,"Ash (dry,%) ≤ 9.5% | Volatile matter | (dry, ash free basis,%) > 28.0% | Sulfur (dry, %) ≤ 0.85% | Total moisture | (as recieved,%) ≤ 10.0% | G index ≥65"
2025-05-08,FE03-2025050801,ECM-19,Монголросцветмет ТӨҮГ,Mongolrostsvetmet (ex-Erdenes Critical Minerals),Монголросцветмет ТӨҮГ /Эрдэнэс критикал минералс ТӨҮГ/,Iron ore,Төмөр,Хүдэр,Iron ore Fe 52%,Fe-52% Төмрийн хүдэр,Форвард,3,59.0,61.5,USD,тонн,405900.0,4.24,2.0,6600.0,reported,H20 - 0.5-1.0% | A1203 - 1%-3% | S - 0.02%-0.05% | Si02 - 5%-10% | Fe - <52% | Ti02 - 0.01%-0.08% | P - 0.01%-0.03%
2025-05-07,FE01-2025050701,ECM-18,Монголросцветмет ТӨҮГ,Mongolrostsvetmet (ex-Erdenes Critical Minerals),Монголросцветмет ТӨҮГ /Эрдэнэс критикал минералс ТӨҮГ/,Iron ore,Төмөр,Баяжмал,Iron concentrate Fe 65%,Fe-65% Төмрийн баяжмал,Форвард,1,79.0,79.0,USD,тонн,1564200.0,0.0,6.0,19800.0,reported,H2O - 7-10% | A1203 - 0.4%-1% | S - 0.02%-0.08% | Si02 - 3%-8% | Fe - <65% | Ti02 - 0.01%-0.08% | P - 0.01%-0.03%
2025-05-02,C02-2025050202,KH-25056,Хангад Эксплорэйшн ХХК,Khangad Exploration,Хангад Эксплорэйшн ХХК,Coal,Нүүрс,Баяжуулсан,Washed semi-soft coking coal,Баяжуулсан сул коксжих нүүрс,Форвард,5,600.0,645.0,CNY,тонн,8256000.0,7.5,2.0,12800.0,reported,"Үнслэг (хуурай,%) ≤ 9.5% | Дэгдэмхий бодис | (үнсгүй хуурай,%) > 28.0% | Хүхэр (хуурай, %) ≤ 0.85% | Нийт чийглэг | (хүлээн авах үеийн | төлөв,%) | ≤ 10.0% | G индекс ≥65"
2025-04-30,FE03-2025043001,EMC-15,Монголросцветмет ТӨҮГ,Mongolrostsvetmet (ex-Erdenes Critical Minerals),Монголросцветмет ТӨҮГ /Эрдэнэс критикал минералс ТӨҮГ/,Iron ore,Төмөр,Хүдэр,Iron ore Fe 52%,Fe-52% Төмрийн хүдэр,Форвард,1,61.0,61.0,USD,тонн,402600.0,0.0,2.0,6600.0,reported,H20-0.5-1.0% | A1203-1% 3% | S-0.02%-0.05% | Si02-5%-10% | Fe-<52% | Ti02-0.01%-0.08% | P-0.01%-0.03%
2025-04-29,FE02-2025042901,DMP-2550,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Iron ore,Төмөр,Баяжмал,Fe-58% Төмрийн баяжмал,Fe-58% Төмрийн баяжмал,Форвард,4,55.0,64.5,USD,тонн,3831300.0,17.27,18.0,59400.0,reported,Fe-58% (Дундаж) | S-3.5% (Дундаж) | AI2O3-1.0% (Дундаж) | SiO2-6.0% (Дундаж) | TiO2-0.1%(Дундаж) | P-0.02% (Дундаж) |  Ширхэглэл- 0-10мм /нунтаг/ 10-40мм /бүхэл/
2025-04-28,FE03-2025042803,EMC-13,Монголросцветмет ТӨҮГ,Mongolrostsvetmet (ex-Erdenes Critical Minerals),Монголросцветмет ТӨҮГ /Эрдэнэс критикал минералс ТӨҮГ/,Iron ore,Төмөр,Хүдэр,Iron ore Fe 52%,Fe-52% Төмрийн хүдэр,Форвард,2,61.0,61.5,USD,тонн,405900.0,0.82,2.0,6600.0,reported,H20-0.5-1.0% | A1203-1% 3% | S-0.02%-0.05% | Si02-5%-10% | Fe-<52% | Ti02-0.01%-0.08% | P-0.01%-0.03%
2025-04-28,FE03-2025042801,EMC-12,Монголросцветмет ТӨҮГ,Mongolrostsvetmet (ex-Erdenes Critical Minerals),Монголросцветмет ТӨҮГ /Эрдэнэс критикал минералс ТӨҮГ/,Iron ore,Төмөр,Хүдэр,Iron ore Fe 52%,Fe-52% Төмрийн хүдэр,Форвард,2,61.0,61.0,USD,тонн,1409100.0,0.0,7.0,23100.0,reported,H20-0.5-1.0% | A1203-1% 3% | S-0.02%-0.05% | Si02-5%-10% | Fe-<52% | Ti02-0.01%-0.08% | P-0.01%-0.03%
2025-04-28,FE02-2025042802,DMP-2549,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Iron ore,Төмөр,Баяжмал,Fe-58% Төмрийн баяжмал,Fe-58% Төмрийн баяжмал,Форвард,4,55.0,59.5,USD,тонн,3534300.0,8.18,18.0,59400.0,reported,Fe-58% (Дундаж) | S-3.5% (Дундаж) | AI2O3-1.0% (Дундаж) | SiO2-6.0% (Дундаж) | TiO2-0.1%(Дундаж) | P-0.02% (Дундаж) |  Ширхэглэл- 0-10мм /нунтаг/ 10-40мм /бүхэл/
2025-04-25,FE03-2025042501,EMC-11,Монголросцветмет ТӨҮГ,Mongolrostsvetmet (ex-Erdenes Critical Minerals),Монголросцветмет ТӨҮГ /Эрдэнэс критикал минералс ТӨҮГ/,Iron ore,Төмөр,Хүдэр,Iron ore Fe 52%,Fe-52% Төмрийн хүдэр,Форвард,2,60.0,61.5,USD,тонн,1420650.0,2.5,7.0,23100.0,reported,H20-0.5-1.0% | A1203-1% 3% | S-0.02%-0.05% | Si02-5%-10% | Fe-<52% | Ti02-0.01%-0.08% | P-0.01%-0.03%
2025-04-25,FE02-2025042502,DMP-2548,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Iron ore,Төмөр,Баяжмал,Fe-58% Төмрийн баяжмал,Fe-58% Төмрийн баяжмал,Форвард,3,59.0,63.5,USD,тонн,3771900.0,7.63,18.0,59400.0,reported,Fe-58% (Дундаж) | S-2.5% (Дундаж) | AI2O3-2.0% (Дундаж) | SiO2-5.0% (Дундаж) | TiO2-0.1%(Дундаж) | P-0.01% (Дундаж) |  Ширхэглэл- 0-10мм /нунтаг/ 10-40мм /бүхэл/
2025-04-25,C04-2025042505,ETT-2530-1-3-CO,Эрдэнэс Тавантолгой ХК,Erdenes Tavan Tolgoi,Эрдэнэс Тавантолгой ХК,Coal,Нүүрс,Боловсруулаагүй,1/3 coking coal,1/3 коксжих нүүрс,Форвард,2,67.4,67.4,USD,тонн,34508800.0,0.0,80.0,512000.0,reported,Ash (db): 20.0 (-5.0 | +5.0) | Total moisture (ar): 4.5 (-1.5 | +1.5) | Volatile (daf): 32.5 (-1.5 | +1.5) | Total sulphur (db): 1.1 (-0.5 | +0.5) | G-Index (5:1): 70 (-5.0 | +10.0)
2025-04-25,C02-2025042502,KH-25054,Хангад Эксплорэйшн ХХК,Khangad Exploration,Хангад Эксплорэйшн ХХК,Coal,Нүүрс,Баяжуулсан,Washed semi-soft coking coal,Баяжуулсан сул коксжих нүүрс,Форвард,2,600.0,630.0,CNY,тонн,8064000.0,5.0,2.0,12800.0,reported,"Үнслэг (хуурай,%) ≤ 9.5% | Дэгдэмхий бодис | (үнсгүй хуурай,%) > 28.0% | Хүхэр (хуурай, %) ≤ 0.85% | Нийт чийглэг | (хүлээн авах үеийн | төлөв,%) | ≤ 10.0% | G индекс ≥65"
2025-04-24,FE03-2025042401,ECM-10,Монголросцветмет ТӨҮГ,Mongolrostsvetmet (ex-Erdenes Critical Minerals),Монголросцветмет ТӨҮГ /Эрдэнэс критикал минералс ТӨҮГ/,Iron ore,Төмөр,Хүдэр,Iron ore Fe 52%,Fe-52% Төмрийн хүдэр,Форвард,4,60.0,61.5,USD,тонн,405900.0,2.5,2.0,6600.0,reported,H20-0.5-1.0% | A1203-1% 3% | S-0.02%-0.05% | Si02-5%-10% | Fe-<52% | Ti02-0.01%-0.08% | P-0.01%-0.03%
2025-04-24,FE02-2025042402,DMP-2547,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Iron ore,Төмөр,Баяжмал,Fe-58% Төмрийн баяжмал,Fe-58% Төмрийн баяжмал,Форвард,3,59.0,63.0,USD,тонн,3742200.0,6.78,18.0,59400.0,reported,Fe-58% (Дундаж) | S-2.5% (Дундаж) | AI2O3-2.0% (Дундаж) | SiO2-5.0% (Дундаж) | TiO2-0.1%(Дундаж) | P-0.01% (Дундаж) |  Ширхэглэл- 0-10мм /нунтаг/ 10-40мм /бүхэл/
2025-04-23,FE03-2025042301,ECM-09,Монголросцветмет ТӨҮГ,Mongolrostsvetmet (ex-Erdenes Critical Minerals),Монголросцветмет ТӨҮГ /Эрдэнэс критикал минералс ТӨҮГ/,Iron ore,Төмөр,Хүдэр,Iron ore Fe 52%,Fe-52% Төмрийн хүдэр,Форвард,1,60.0,60.0,USD,тонн,1188000.0,0.0,6.0,19800.0,reported,H20-0.5-1.0% | A1203-1% 3% | S-0.02%-0.05% | Si02-5%-10% | Fe-<52% | Ti02-0.01%-0.08% | P-0.01%-0.03%
2025-04-23,FE02-2025042302,DMP-2546,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Iron ore,Төмөр,Баяжмал,Fe-58% Төмрийн баяжмал,Fe-58% Төмрийн баяжмал,Форвард,5,55.0,60.5,USD,тонн,3593700.0,10.0,18.0,59400.0,reported,Fe-58% (Дундаж) | S-3.5% (Дундаж) | AI2O3-1.0% (Дундаж) | SiO2-6.0% (Дундаж) | TiO2-0.1%(Дундаж) | P-0.02% (Дундаж) |  Ширхэглэл- 0-10мм /нунтаг/ 10-40мм /бүхэл/
2025-04-22,FE03-2025042201,ECM-08,Монголросцветмет ТӨҮГ,Mongolrostsvetmet (ex-Erdenes Critical Minerals),Монголросцветмет ТӨҮГ /Эрдэнэс критикал минералс ТӨҮГ/,Iron ore,Төмөр,Хүдэр,Iron ore Fe 52%,Fe-52% Төмрийн хүдэр,Форвард,1,60.0,60.0,USD,тонн,396000.0,0.0,2.0,6600.0,reported,H20-0.5-1.0% | A1203-1% 3% | S-0.02%-0.05% | Si02-5%-10% | Fe-<52% | Ti02-0.01%-0.08% | P-0.01%-0.03%
2025-04-22,FE02-2025042202,DMP-2545,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Iron ore,Төмөр,Баяжмал,Fe-58% Төмрийн баяжмал,Fe-58% Төмрийн баяжмал,Форвард,6,55.0,59.5,USD,тонн,3534300.0,8.18,18.0,59400.0,reported,Fe-58% (Дундаж) | S-3.5% (Дундаж) | AI2O3-1.0% (Дундаж) | SiO2-6.0% (Дундаж) | TiO2-0.1%(Дундаж) | P-0.02% (Дундаж) |  Ширхэглэл- 0-10мм /нунтаг/ 10-40мм /бүхэл/
2025-04-22,C01-2025042201,ER-25090,Энержи Ресурс ХХК,Energy Resources,Энержи Ресурс ХХК,Coal,Нүүрс,Баяжуулсан,Washed coking coal,Баяжуулсан коксжих нүүрс,Форвард,1,800.0,800.0,CNY,тонн,10240000.0,0.0,2.0,12800.0,reported,"Үнслэг (хуурай,%) ≤ 11.0% | Дэгдэмхий бодис | (үнсгүй хуурай,%) >20.0%-28.0% | Хүхэр (хуурай, %) ≤ 0.85% | Нийт чийглэг | (хүлээн авах | үеийн төлөв,%) | ≤ 10.0% | G индекс ≥ 75"
2025-04-21,FE02-2025042101,DMP-2544,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Iron ore,Төмөр,Баяжмал,Fe-58% Төмрийн баяжмал,Fe-58% Төмрийн баяжмал,Форвард,6,55.0,61.0,USD,тонн,3623400.0,10.91,18.0,59400.0,reported,Fe-58% (Дундаж) | S-3.5% (Дундаж) | AI2O3-1.0% (Дундаж) | SiO2-6.0% (Дундаж) | TiO2-0.1%(Дундаж) | P-0.02% (Дундаж) |  Ширхэглэл- 0-10мм /нунтаг/ 10-40мм /бүхэл/
2025-04-21,C08-2025042102,ANDIIN ILCH 03,Андын Илч ХХК,Андын Илч ХХК,Андын Илч ХХК,Coal,Нүүрс,Боловсруулаагүй,Чийг багатай хүрэн нүүрс,Чийг багатай хүрэн нүүрс,Форвард,1,140.0,140.0,CNY,тонн,5376000.0,0.0,6.0,38400.0,reported,"Хүхэр 2,04% |  Илчлэг 4342%< |  Чийг 21.9% |  Үнслэг 12,6% |  Дэгдэмхий 47,6%"
2025-04-18,FE02-2025041802,DMP-2543,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Iron ore,Төмөр,Баяжмал,Fe-58% Төмрийн баяжмал,Fe-58% Төмрийн баяжмал,Форвард,4,55.0,58.0,USD,тонн,3445200.0,5.45,18.0,59400.0,reported,Fe-58% (Дундаж) | S-3.5% (Дундаж) | AI2O3-1.0% (Дундаж) | SiO2-6.0% (Дундаж) | TiO2-0.1%(Дундаж) | P-0.02% (Дундаж) |  Ширхэглэл- 0-10мм /нунтаг/ 10-40мм /бүхэл/
2025-04-18,C04-2025041802,ETT-25-24-1-3-CO,Эрдэнэс Тавантолгой ХК,Erdenes Tavan Tolgoi,Эрдэнэс Тавантолгой ХК,Coal,Нүүрс,Боловсруулаагүй,1/3 coking coal,1/3 коксжих нүүрс,Форвард,1,67.4,67.4,USD,тонн,8627200.0,0.0,20.0,128000.0,reported,Ash (db): 20.0 (-5.0 | +5.0) | Total moisture (ar): 4.5 (-1.5 | +1.5) | Volatile (daf): 32.5 (-1.5 | +1.5) | Total sulphur (db): 1.1 (-0.5 | +0.5) | G-Index (5:1): 70 (-5.0 | +10.0)
2025-04-18,C02-2025041804,KH-25052,Хангад Эксплорэйшн ХХК,Khangad Exploration,Хангад Эксплорэйшн ХХК,Coal,Нүүрс,Баяжуулсан,Washed semi-soft coking coal,Баяжуулсан сул коксжих нүүрс,Форвард,4,600.0,640.0,CNY,тонн,8192000.0,6.67,2.0,12800.0,reported,"Үнслэг (хуурай,%) ≤ 9.5% | Дэгдэмхий бодис | (үнсгүй хуурай,%) > 28.0% | Хүхэр (хуурай, %) ≤ 0.85% | Нийт чийглэг | (хүлээн авах үеийн | төлөв,%) | ≤ 10.0% | G индекс ≥65"
2025-04-17,FE02-2025041702,DMP-2542,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Дарханы Төмөрлөгийн Үйлдвэр ХХК,Iron ore,Төмөр,Баяжмал,Fe-58% Төмрийн баяжмал,Fe-58% Төмрийн баяжмал,Форвард,4,55.0,57.5,USD,тонн,3415500.0,4.55,18.0,59400.0,reported,Fe-58% (Дундаж) | S-3.5% (Дундаж) | AI2O3-1.0% (Дундаж) | SiO2-6.0% (Дундаж) | TiO2-0.1%(Дундаж) | P-0.02% (Дундаж) |  Ширхэглэл- 0-10мм /нунтаг/ 10-40мм /бүхэл/
2025-04-16,FE03-2025041601,ECM-05,Монголросцветмет ТӨҮГ,Mongolrostsvetmet (ex-Erdenes Critical Minerals),Монголросцветмет ТӨҮГ /Эрдэнэс критикал минералс ТӨҮГ/,Iron ore,Төмөр,Хүдэр,Iron ore Fe 52%,Fe-52% Төмрийн хүдэр,Форвард,2,63.0,63.0,USD,тонн,415800.0,0.0,2.0,6600.0,reported,H20-0.5-1.0% | A1203-1% 3% | S-0.02%-0.05% | Si02-5%-10% | Fe-<52% | Ti02-0.01%-0.08% | P-0.01%-0.03%
